product_type,brand,model,processor,ram_gb,storage_gb,gpu,os,weight_kg,battery_wh,battery_mah,display_size_inches,display_resolution,refresh_rate_hz,charging_w,front_camera,back_camera,description,review_text,source_url,price_original,price_currency,price_bdt
Laptop,Acer,Swift 3,Intel Core i3 7100U 2.4GHz,8,128,Intel HD Graphics 620,Windows 10,1.5,,,14,1920x1080,165,,,,"For those seeking reliable technology, the Acer Swift 3 stands out as a sophisticated and dependable choice. It boasts an impressive architecture featuring the Intel Core i3 7100U 2.4GHz processor, 8 of memory and a spacious 128.0 of internal storage to comfortably manage multitasking without bottlenecks. Users will appreciate the visual fidelity offered by a 14.0-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, perfect for streaming and reading. Graphics rendering is effectively managed by the Intel HD Graphics 620, providing stability across gaming and design software. Practicality is further enhanced by a portable chassis weighing 1.5kg, offering an excellent balance of longevity and comfort. Operating on Windows 10, this configuration positions the Acer Swift 3 as a highly capable daily driver.",,https://www.gadgets360.com/acer-swift-3-sf315-41-6072; https://www.productindetail.com/pn/acer-swift-3-sf313-53g,680.9,USD,81708
Laptop,Razer,Blade Pro,Intel Core i7 7820HK 2.9GHz,32,512,Nvidia GeForce GTX 1080,Windows 10,3.49,70.5,,17.3,3840x2160,120,,,,"The Razer Blade Pro seamlessly blends aesthetics with performance, making it a dynamic companion for daily tasks. System operations are fueled by the Intel Core i7 7820HK 2.9GHz processor, 32 of memory and a spacious 512.0 of internal storage, providing the necessary bandwidth for intensive applications. Users will appreciate the visual fidelity offered by a 17.3-inch display featuring a crisp 3840x2160 resolution featuring an ultra-smooth 120.0 refresh rate, perfect for streaming and reading. Graphics rendering is effectively managed by the Nvidia GeForce GTX 1080, providing stability across gaming and design software. Practicality is further enhanced by a substantial 70.5 cell and an overall weight of just 3.49kg, offering an excellent balance of longevity and comfort. Ultimately, with Windows 10 at the helm, the Razer Blade Pro easily satisfies the rigorous demands of contemporary digital life.",,https://laptopmedia.com/laptop-specs/razer-blade-pro-17-10/; https://laptopmedia.com/series/razer-blade-pro-17-2021/; https://www.productindetail.com/pn/razer-blade-pro-17,6048.9,USD,725868
Laptop,Lenovo,Thinkpad X1,Intel Core i7 6600U 2.6GHz,16,512,Intel HD Graphics 520,Windows 10,1.1,45.8,,14,2560x1440,120,,,,"Crafted to meet the demands of modern users, the Lenovo Thinkpad X1 is a versatile piece of engineering. System operations are fueled by the Intel Core i7 6600U 2.6GHz processor, 16 of memory and a spacious 512.0 of internal storage, providing the necessary bandwidth for intensive applications. Users will appreciate the visual fidelity offered by a 14.0-inch display featuring a crisp 2560x1440 resolution featuring an ultra-smooth 120.0 refresh rate, perfect for streaming and reading. The inclusion of the Intel HD Graphics 520 ensures that graphics-heavy tasks are executed with ease. For users constantly on the move, it features a substantial 45.8 cell and a portable chassis weighing 1.1kg. Ultimately, with Windows 10 at the helm, the Lenovo Thinkpad X1 easily satisfies the rigorous demands of contemporary digital life.",,https://support.lenovo.com/us/en/solutions/pd027202-detailed-specifications-thinkpad-x1-carbon-type-34xx; https://download.lenovo.com/manual/thinkpad_x1_carbon_gen13/user_guide/en/Features_and_specifications.html,2308.9,USD,277068
Laptop,Asus,VivoBook Max,Intel Core i5 7200U 2.5GHz,4,1024,Nvidia GeForce 920,Linux,2.1,75,,15.6,1920x1080,120,,,,"Crafted to meet the demands of modern users, the Asus VivoBook Max is a reliable piece of engineering. The core of its performance lies in the Intel Core i5 7200U 2.5GHz processor, 4 of memory and a spacious 1024.0 of internal storage, allowing users to navigate demanding workflows seamlessly. Users will appreciate the visual fidelity offered by a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 120.0 refresh rate, perfect for streaming and reading. When it comes to graphical fidelity, the Nvidia GeForce 920 steps in to accelerate complex visual workloads. It integrates a substantial 75.0 cell and a surprisingly light 2.1kg frame to maximize mobility without sacrificing runtime. Running naturally on Linux, the Asus VivoBook Max is an outstanding technological investment.",,https://www.asus.com/us/laptops/for-home/vivobook/; https://www.gadgets360.com/asus-vivobook-max-6820; https://www.gadgets360.com/asus-vivobook-max-x541ua-7636,570.9,USD,68508
Laptop,Lenovo,Thinkpad T460,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 10,1.7,,,14,1920x1080,165,,,,"For those seeking reliable technology, the Lenovo Thinkpad T460 stands out as a versatile and dependable choice. It boasts an impressive architecture featuring the Intel Core i5 6200U 2.3GHz processor, 8 of memory and a spacious 256.0 of internal storage to comfortably manage multitasking without bottlenecks. Users will appreciate the visual fidelity offered by a 14.0-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, perfect for streaming and reading. When it comes to graphical fidelity, the Intel HD Graphics 520 steps in to accelerate complex visual workloads. For users constantly on the move, it features a surprisingly light 1.7kg frame. Operating on Windows 10, this configuration positions the Lenovo Thinkpad T460 as a highly capable daily driver.",,https://psref.lenovo.com/Detail/ThinkPad_T460?M=20FN002SUS; https://www.gadgets360.com/lenovo-thinkpad-t460-6069; https://www.productindetail.com/pn/lenovo-thinkpad-t460,1304.6,USD,156552
Laptop,Lenovo,ThinkPad T470s,Intel Core i5 7300U 2.6GHz,8,256,Intel HD Graphics 620,Windows 10,1.32,,,14,1920x1080,165,,,,"The Lenovo ThinkPad T470s emerges as a powerful solution designed to elevate your digital experience. The core of its performance lies in the Intel Core i5 7300U 2.6GHz processor, 8 of memory and a spacious 256.0 of internal storage, allowing users to navigate demanding workflows seamlessly. Visuals are presented via a 14.0-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, which guarantees an immersive viewing experience. The inclusion of the Intel HD Graphics 620 ensures that graphics-heavy tasks are executed with ease. Physical endurance is addressed by an overall weight of just 1.32kg, keeping you productive on the go. Operating on Windows 10, this configuration positions the Lenovo ThinkPad T470s as a highly capable daily driver.",,https://www.gadgets360.com/lenovo-thinkpad-t470s-6480; https://icecat.biz/us/p/lenovo/20hf003qus/thinkpad-laptops-thinkpad+t470s-36065565.html,1815,USD,217800
Laptop,Dell,Alienware 15,Intel Core i7 7700HQ 2.8GHz,16,1280,Nvidia GeForce GTX 1070,Windows 10,3.21,,,15.6,1920x1080,360,,,,"Crafted to meet the demands of modern users, the Dell Alienware 15 is a sophisticated piece of engineering. System operations are fueled by the Intel Core i7 7700HQ 2.8GHz processor, 16 of memory and a spacious 1280.0 of internal storage, providing the necessary bandwidth for intensive applications. Visuals are delivered through a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 360.0 refresh rate, which guarantees an immersive viewing experience. When it comes to graphical fidelity, the Nvidia GeForce GTX 1070 steps in to accelerate complex visual workloads. It integrates an overall weight of just 3.21kg to maximize mobility without sacrificing runtime. Running naturally on Windows 10, the Dell Alienware 15 is an outstanding technological investment.",,https://www.dell.com/en-us/shop/dell-laptops/alienware-15-gaming-laptop/spd/alienware-da15260-gaming-laptop; https://www.gadgets360.com/laptops/news/dell-alienware-15-dell-14s-16s-price-availability-features-specifications-11494925,3052.09,USD,366250.8
Laptop,Asus,Rog GL702VS-BA023T,Intel Core i7 7700HQ 2.8GHz,16,1280,Nvidia GeForce GTX 1070,Windows 10,2.9,,,17.3,1920x1080,165,,,,"Presenting the Asus Rog GL702VS-BA023T: a reliable device built for uncompromised productivity and entertainment. It boasts an impressive architecture featuring the Intel Core i7 7700HQ 2.8GHz processor, 16 of memory and a spacious 1280.0 of internal storage to comfortably manage multitasking without bottlenecks. Visuals are handled by a 17.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, which guarantees an immersive viewing experience. With the Nvidia GeForce GTX 1070 on board, visual performance is consistently maintained at a high tier. It integrates a portable chassis weighing 2.9kg to maximize mobility without sacrificing runtime. Ultimately, with Windows 10 at the helm, the Asus Rog GL702VS-BA023T easily satisfies the rigorous demands of contemporary digital life.",,https://www.asus.com/notebooks/rog-gl702vs/specifications/; https://icecat.biz/p/asus/gl702vs-ba023t/rog-laptops-4712900633894-gl702vs-ba023t-35447538.html; https://www.gadgets360.com/asus-rog-gl702vs-6668; https://laptopmedia.com/series/asus-rog-gl702vs/,2660.9,USD,319308
Laptop,Lenovo,N42-20 Chromebook,Intel Celeron Quad Core N3160 1.6GHz,4,16,Intel HD Graphics 400,Chrome OS,1.5,45,,14,1366x768,60,,,,"The Lenovo N42-20 Chromebook seamlessly blends aesthetics with performance, making it a premium companion for daily tasks. Moving to performance, it is driven by the Intel Celeron Quad Core N3160 1.6GHz processor, 4 of memory and a spacious 16.0 of internal storage, ensuring brisk responsiveness. Visuals are rendered on a 14.0-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 60.0 refresh rate, which guarantees an immersive viewing experience. With the Intel HD Graphics 400 on board, visual performance is consistently maintained at a high tier. For users constantly on the move, it features a substantial 45.0 cell and an overall weight of just 1.5kg. Ultimately, with Chrome OS at the helm, the Lenovo N42-20 Chromebook easily satisfies the rigorous demands of contemporary digital life.",,https://support.lenovo.com/us/en/solutions/pd104387-product-overview-lenovo-n42-20-chromebook-n42-20-touch-chromebook,357.5,USD,42900
Laptop,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Intel Core i5 7200U 2.5GHz,8,128,Intel HD Graphics 620,Windows 10,2.3,,,15.6,1920x1080,,,,,"Presenting the Asus R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10): a dynamic device built for uncompromised productivity and entertainment. Moving to performance, it is fueled by the Intel Core i5 7200U 2.5GHz processor, 8 of memory and a spacious 128.0 of internal storage, ensuring brisk responsiveness. Visuals are rendered on a 15.6-inch display featuring a crisp 1920x1080 resolution, which guarantees an immersive viewing experience. The inclusion of the Intel HD Graphics 620 ensures that graphics-heavy tasks are executed with ease. Physical endurance is addressed by an overall weight of just 2.3kg, keeping you productive on the go. Running naturally on Windows 10, the Asus R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10) is an outstanding technological investment.",,https://www.x-kom.pl/p/342164-laptop-15-16-asus-r558ua-dm966t-8-i5-7200u-8gb-1tb-dvd-win10.html,649,USD,77880
Laptop,Asus,Rog GL702VM-GC017T,Intel Core i7 6700HQ 2.6GHz,16,1536,Nvidia GeForce GTX 1060,Windows 10,2.73,,,17.3,1920x1080,165,,,,"The Asus Rog GL702VM-GC017T emerges as a reliable solution designed to elevate your digital experience. The core of its performance lies in the Intel Core i7 6700HQ 2.6GHz processor, 16 of memory and a spacious 1536.0 of internal storage, allowing users to navigate demanding workflows seamlessly. The device incorporates a 17.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, making it fantastic for media consumption and creative work. When it comes to graphical fidelity, the Nvidia GeForce GTX 1060 steps in to accelerate complex visual workloads. It integrates a surprisingly light 2.73kg frame to maximize mobility without sacrificing runtime. Running naturally on Windows 10, the Asus Rog GL702VM-GC017T is an outstanding technological investment.",,https://www.asus.com/notebooks/rog-gl702vm/specifications/; https://icecat.biz/p/asus/gl702vm-gc017t/rog-notebooks-gl702vm-gc017t-33447520.html; https://www.gadgets360.com/asus-rog-strix-gl702vm-7784; https://kelaptop.com/en/asus-rog-strix-gl702vm-gc017t-90nb0dq1-m01070demo,1978.9,USD,237468
Laptop,Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,32,1536,Nvidia GeForce GTX 1070,Windows 10,4.42,,,17.3,1920x1080,240,,,,"For those seeking reliable technology, the Dell Alienware 17 stands out as a modern and dependable choice. The core of its performance lies in the Intel Core i7 7700HQ 2.8GHz processor, 32 of memory and a spacious 1536.0 of internal storage, allowing users to navigate demanding workflows seamlessly. The device incorporates a 17.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 240.0 refresh rate, making it fantastic for media consumption and creative work. Graphics rendering is effectively managed by the Nvidia GeForce GTX 1070, providing stability across gaming and design software. Practicality is further enhanced by a portable chassis weighing 4.42kg, offering an excellent balance of longevity and comfort. Coupled with the intuitive Windows 10 environment, the Dell Alienware 17 hits all the right notes for its category.",,https://www.dell.com/en-us/gaming/alienware-laptops; https://www.gadgets360.com/dell-alienware-17-5177,3380.18,USD,405621.6
